Real Near Duplicates,Jaccard Similarity
"('i+think+its+going+to+rain+today_20802856.html', 'i+think+its+going+to+rain+today_20100504.html')",1.0
"('porgy+i+is+your+woman+now_20296101.html', 'bess+you+is+my+woman+now_20045682.html')",1.0
"('war_10124125.html', 'war+hidden_20925750.html')",0.9194630872483222
"('silent+night_20812566.html', 'silent+night_20748154.html')",0.8765432098765432
"('silent+night_20812566.html', 'silent+night_20725044.html')",0.9012345679012346
"('careless+whisper_20146061.html', 'careless+whisper_20059228.html')",0.8883495145631068
"('silent+night_20812566.html', 'silent+night_20726048.html')",1.0
"('dont+let+the+sun+go+down+on+me_20060765.html', 'dont+let+the+sun+go+down+on+me_20046440.html')",0.9612903225806452
"('do+you+hear+what+i+hear_20674305.html', 'do+you+hear+what+i+hear_20027443.html')",0.9241379310344827
"('silent+night_20812566.html', 'silent+night_20772694.html')",0.9743589743589743
"('lady_20077869.html', 'a+poem+for+my+little+lady_20292840.html')",0.9329608938547486
"('have+yourself+a+merry+little+christmas_20144693.html', 'have+yourself+a+merry+little+christmas_20139592.html')",1.0
"('if+i+keep+my+heart+out+of+sight_20599278.html', 'if+i+keep+my+heart+out+of+sight_20069177.html')",0.9022556390977443
"('silent+night_20812566.html', 'silent+night_20580268.html')",0.9240506329113924
"('jesus+blood_20223551.html', 'jesus+blood_10141962.html')",1.0
"('forever+young_20117403.html', 'forever+young_20110659.html')",0.8881118881118881
"('do+you+hear+what+i+hear_20756600.html', 'do+you+hear+what+i+hear_20192183.html')",1.0
"('do+you+hear+what+i+hear_20674305.html', 'do+you+hear+what+i+hear_20528348.html')",0.9161290322580645
"('beaujolais+day_20154031.html', 'beaujolais+day_20053713.html')",0.9104477611940298
"('dance+ballerina+dance_20183913.html', 'dance+ballerina+dance_20098023.html')",0.9047619047619048
"('when+you+believe_20775243.html', 'when+you+believe_20088385.html')",0.9216589861751152
"('whos+johnny_20338176.html', 'heres+johnny_20145764.html')",1.0
"('help+me+rhonda_20119212.html', 'help+me+rhonda_20013638.html')",0.8852459016393442
"('let+it+snow+let+it+snow+let+it+snow_20816521.html', 'let+it+snow+let+it+snow+let+it+snow_20726044.html')",1.0
"('just+stand+up_20755079.html', 'just+stand+up_20755078.html')",0.9065155807365439
"('just+stand+up_20755079.html', 'just+stand+up_20755072.html')",0.8980169971671388
"('dancing+on+the+ceiling_20492408.html', 'dancing+on+the+ceiling_20055481.html')",1.0
"('baby+its+cold+outside_20686844.html', 'baby+its+cold+outside_10242776.html')",0.8653846153846154
"('a+drop+in+the+ocean_21041093.html', 'a+drop+in+the+ocean_20910862.html')",1.0
"('baby+its+cold+outside_20686844.html', 'baby+its+cold+outside_20476235.html')",0.9067796610169492
"('carry+on+wayward+son_20805077.html', 'carry+on+wayward+son_20531881.html')",0.9252873563218391
"('have+yourself+a+merry+little+christmas_20144693.html', 'have+yourself+a+merry+litlle+christmas_20726965.html')",0.975
"('have+yourself+a+merry+little+christmas_20144693.html', 'have+yourself+a+merry+christmas_21052123.html')",0.9375
"('unforgettable_20098216.html', 'unforgettable_20098118.html')",0.9666666666666667
"('have+yourself+a+merry+little+christmas_20139592.html', 'have+yourself+a+merry+little+christmas_20077734.html')",0.9259259259259259
"('dark+side_21050745.html', 'dark+side_20976823.html')",0.9241379310344827
"('dont+explain_20813105.html', 'dont+explain_20017786.html')",1.0
"('father+son_20028183.html', 'father+and+son_20502217.html')",0.9424083769633508
"('smile_20098087.html', 'smile_10179383.html')",0.9120879120879121
"('smile_20098087.html', 'smile_10186782.html')",1.0
"('every+mothers+son_20336178.html', 'every+mothers+son_20131331.html')",1.0
"('blowin+in+the+wind_20697368.html', 'blowin+in+the+wind_20143705.html')",0.8785714285714286
"('be+here+to+love+me_20139948.html', 'be+here+to+love+me_10194742.html')",1.0
"('crazy_20177846.html', 'crazy+arms_20177927.html')",1.0
"('oh+holy+night_20756555.html', 'o+holy+night_20758177.html')",0.8589743589743589
"('mary+did+you+know_20674238.html', 'mary+did+you+know_20114568.html')",0.9769230769230769
"('suffragette+city_20193864.html', 'suffragette+city_20057210.html')",0.8911917098445595
"('the+mediterranean_10027164.html', 'property+quiz_10027068.html')",1.0
"('hobos+lullaby_20800868.html', 'hobos+lullaby_20211224.html')",0.9904761904761905
"('blowin+in+the+wind_20697368.html', 'blowin+in+the+wind_20021159.html')",0.9621212121212122
"('blue+skies_20709916.html', 'blue+skies_20068097.html')",1.0
"('its+time_21042755.html', 'its+time_21019162.html')",0.9342105263157895
"('a+place+in+the+sun_20821768.html', 'a+place+in+the+sun_20131939.html')",0.8879310344827587
"('live+your+life_20757916.html', 'live+your+life_20755954.html')",0.9433962264150944
"('drive+my+car_21069140.html', 'drive+my+car_10026468.html')",1.0
"('but+beautiful_20700574.html', 'but+beautiful_20699639.html')",0.968421052631579
"('forever+young_20201088.html', 'forever+young_20021492.html')",0.9051724137931034
"('a+baby+just+like+you_20674310.html', 'a+baby+just+like+you_20055988.html')",0.9324324324324325
"('the+christmas+song_20766942.html', 'the+christmas+song_20042238.html')",0.8717948717948718
"('the+christmas+song_20766942.html', 'the+christmas+song_10188894.html')",1.0
"('easy_20363353.html', 'easy_20083851.html')",0.92
"('for+what+its+worth_10245595.html', 'for+what+its+worth+mr+soul_10190811.html')",0.9323308270676691
"('those+eyes+that+mouth_20317392.html', 'pink+orange+red_20293660.html')",1.0
"('in+my+life_20421423.html', 'in+my+life_10026479.html')",1.0
"('old+man_20098990.html', 'old+man_10188120.html')",0.9230769230769231
"('in+my+life_20421423.html', 'in+my+life_10080631.html')",0.8947368421052632
"('goodbye_10091224.html', 'goodbye+us+song_20505221.html')",1.0
"('the+christmas+song_20766942.html', 'the+christmas+song_20756621.html')",0.8608695652173913
"('madonna+fever_20648788.html', 'fever_20086849.html')",1.0
"('lord+i+give+you+my+heart_20655001.html', 'i+give+you+my+heart_20210943.html')",0.9137931034482759
"('the+christmas+song_20766942.html', 'the+christmas+song_20167376.html')",1.0
"('the+christmas+song_20766942.html', 'the+christmas+song_20167355.html')",0.9545454545454546
"('aint+that+a+kick+in+the+head_20116795.html', 'aint+that+a+kick+in+the+head_10186780.html')",0.9827586206896551
"('if+i+needed+someone_20059127.html', 'if+i+needed+someone_10026394.html')",0.8795180722891566
"('o+christmas+tree_20887563.html', 'o+christmas+tree_20807037.html')",1.0
"('winter+wonderland_20802005.html', 'winter+wonderland_20766937.html')",1.0
"('from+here+to+the+moon+and+back_21083154.html', 'from+here+to+the+moon+and+back_21070361.html')",1.0
"('sweet+home+alabama_20589512.html', 'sweet+home+alabama_20463570.html')",0.864406779661017
"('two+out+of+three+aint+bad_20101251.html', 'two+out+of+three+aint+bad_20091283.html')",0.9448051948051948
"('jam+back+at+the+house_10149713.html', 'jam+back+at+the+house+beginnings_20924961.html')",1.0
"('the+christmas+song_20766942.html', 'the+christmas+song_20756816.html')",1.0
"('every+little+bit+hurts_20131330.html', 'every+little+bit+hurts_20031719.html')",0.9611650485436893
"('gentle+on+my+mind_20845259.html', 'gentle+on+my+mind_20049675.html')",1.0
"('everytime+we+say+goodbye_20116838.html', 'every+time+we+say+goodbye_20633034.html')",0.9466666666666667
"('everytime+we+say+goodbye_20116838.html', 'every+time+we+say+goodbye_20516704.html')",0.8658536585365854
"('mrsrobinson_10202257.html', 'mrs+robinson_20485256.html')",0.9661016949152542
"('santa+claus+is+coming+to+town_20570100.html', 'santa+claus+is+comin+to+town_20270022.html')",1.0
"('arjuna_21104930.html', 'angin_20275405.html')",0.927536231884058
"('cold+cold+heart_20119160.html', 'cold+cold+heart_20101708.html')",0.890625
"('if+6+was+9_20139602.html', 'if+6+was+9_20071549.html')",0.9136690647482014
"('get+yourself+another+fool_20993708.html', 'get+yourself+another+fool_20047312.html')",1.0
"('god+is+great_20809221.html', 'god+is+great_20626629.html')",0.9411764705882353
"('silent+night_20725044.html', 'silent+night_20580268.html')",0.9743589743589743
"('silent+night_20725044.html', 'silent+night_20680156.html')",0.8888888888888888
"('packt+like+sardines+in+a+crushed+tin+box_20113225.html', 'packt+like+sardines+in+a+crushd+tin+box_20289830.html')",1.0
"('mrsrobinson_10202257.html', 'mrs+robinson_20263547.html')",0.875
"('mrsrobinson_10202257.html', 'mrs+robinson_20263541.html')",1.0
"('oh+come+all+ye+faithful_20967730.html', 'o+come+all+ye+faithful_20887562.html')",1.0
"('i+live+to+know+you_20817523.html', 'i+live+to+know+you_20626604.html')",0.963963963963964
"('you_20353214.html', 'you_20027429.html')",1.0
"('one+day+in+your+life_20742694.html', 'one+day+in+your+life_20092619.html')",1.0
"('lost+on+the+river_21044813.html', 'lost+on+the+river_20800753.html')",1.0
"('somewhere+along+the+way_20834234.html', 'somewhere+along+the+way_20098090.html')",0.8727272727272727
"('the+long+winding+road_20116902.html', 'the+long+and+winding+road_20241178.html')",0.8773584905660378
"('silent+night_20725044.html', 'silent+night_20460140.html')",0.9012345679012346
"('white+christmas_20068150.html', 'white+christmas_20022480.html')",1.0
"('big+bang+theory_20148144.html', 'big+bang+theory_20127190.html')",0.9420529801324503
"('the+long+winding+road_20116902.html', 'the+long+and+winding+road_20241182.html')",0.8715596330275229
"('carry+on+wayward+son_20531881.html', 'carry+on+my+wayward+son_20501596.html')",0.9069767441860465
"('by+your+side_20809467.html', 'by+your+side_20626663.html')",0.9439252336448598
"('rock+ya+like+a+hurricane_20456905.html', 'hurricane+2000_20219229.html')",0.9370629370629371
"('our+house_20601269.html', 'our+house_20086770.html')",0.9430051813471503
"('i+wish+you+love_20835813.html', 'clopin+clopant_20012780.html')",0.9051094890510949
"('why+dont+you+find+out+for+yourself_20496102.html', 'why+dont+you+find+out+for+yourself_20096119.html')",0.8791946308724832
"('hold+on+my+heart_20614022.html', 'hold+on+my+heart_20058935.html')",0.9264705882352942
"('glorify+your+name_20809203.html', 'glorify+your+name_20541611.html')",1.0
"('blackbird_20154357.html', 'blackbird_10025909.html')",1.0
"('pale+blue+eyes_20085322.html', 'pale+blue+eyes_20065498.html')",0.8866666666666667
"('living+after+midnight_20076163.html', 'judas+priest+living+after+midnight_20648821.html')",0.9754098360655737
"('blackbird_20154357.html', 'blackbird_10220446.html')",0.8793103448275862
"('leave+my+little+girl+alone_20818367.html', 'leave+my+girl+alone_20131660.html')",0.8674698795180723
"('one+day+in+your+life_20742694.html', 'one+day+in+your+life_20273406.html')",1.0
"('again_20534297.html', 'again_20082614.html')",0.9478260869565217
"('paranoid_20019415.html', 'paranoid_10198393.html')",0.927536231884058
"('little+wing_20132063.html', 'little+wing_20071564.html')",0.921875
"('i+fall+to+pieces_20565117.html', 'i+fall+to+pieces_20195674.html')",0.898989898989899
"('crossroads_20131314.html', 'crossroads_20051297.html')",0.9186046511627907
"('crossroads_20131314.html', 'crossroads_20034199.html')",1.0
"('as+time+goes+by_20320685.html', 'as+time+goes+by_20320682.html')",0.9259259259259259
"('joy+to+the+world_21052124.html', 'joy+to+the+world_20674448.html')",1.0
"('day+in+day+out_20045710.html', 'day+in+day+out_20017838.html')",0.9074074074074074
"('if+i+fell_20695262.html', 'if+i+fell_20014274.html')",0.905511811023622
"('for+this+cause_20811774.html', 'for+this+cause_20626636.html')",1.0
"('ive+got+my+love+to+keep+me+warm_20674249.html', 'ive+got+my+love+to+keep+me+warm_20068106.html')",1.0
"('if+i+fell_20695262.html', 'if+i+fell_10175467.html')",0.905511811023622
"('louie+louie_20689910.html', 'louie+louie_20236916.html')",1.0
"('for+the+good+times_21014456.html', 'for+the+good+times_20049674.html')",1.0
"('can+you+forgive+her_10203987.html', 'can+you+forgive+her+rollo+dub_20480812.html')",1.0
"('i+love+you+for+sentimental+reasons_20250472.html', 'for+sentimental+reasons_20807260.html')",0.9047619047619048
"('ladytron_20233828.html', 'ladytron_20118921.html')",0.8865979381443299
"('i+love+you+for+sentimental+reasons_20250472.html', 'for+sentimental+reasons_10189631.html')",0.9047619047619048
"('paranoid_20019415.html', 'paraniod_20486638.html')",0.927536231884058
"('move+with+me_20099525.html', 'move+with+me_20082702.html')",0.9215686274509803
"('i+keep+forgetting_20721580.html', 'i+keep+forgetting_20036949.html')",0.8583333333333333
"('all+my+heart+this+night+rejoices_20887178.html', 'all+my+heart+this+night+rejoices_20674357.html')",0.9668508287292817
"('ray+of+light+keren+or_20672169.html', 'keren+or+nocturno_20665317.html')",0.9245283018867925
"('butterfly_21063494.html', 'butterfly_20065606.html')",1.0
"('i+go+to+sleep_20555614.html', 'i+go+to+sleep_20110648.html')",1.0
"('the+thing+that+should+not+be_20315261.html', 'the+thing+that+should+not+be_20092150.html')",0.9797979797979798
"('christmas+waltz_20824349.html', 'christmas+waltz_20027469.html')",0.8783783783783784
"('buddha+of+suburbia_20082679.html', 'buddha+of+suburbia_20036978.html')",0.8848920863309353
"('if+i+had+you_20089367.html', 'if+i+had+you_20040794.html')",0.9714285714285714
"('stranger+to+himself_20326859.html', 'stranger+to+himself_20131455.html')",1.0
"('white+christmas_20989525.html', 'white+christmas_20144705.html')",0.96
"('white+christmas_20989525.html', 'white+christmas_20340450.html')",1.0
"('what+had+happened_20832845.html', 'fun+lovin+criminals_20197519.html')",0.9757085020242915
"('chelsea+monday_20088917.html', 'chelsea+monday_20053769.html')",0.8816326530612245
"('white+christmas_20989525.html', 'white+christmas_20064273.html')",0.96
"('hard+to+say+im+sorry_20992022.html', 'hard+to+say+im+sorry_20218531.html')",0.8931297709923665
"('jesus+oh+what+a+wonderful+child_20767842.html', 'jesus+oh+what+a+wonderful+child_20088468.html')",0.9420289855072463
"('joy+to+the+world_21052124.html', 'joy+to+the+world_21049695.html')",1.0
"('joy+to+the+world_21052124.html', 'joy+to+the+world_20887386.html')",1.0
"('white+christmas_20989525.html', 'white+christmas_20893030.html')",0.9090909090909091
"('joy+to+the+world_21052124.html', 'joy+to+the+world_20834401.html')",0.963302752293578
"('careless+heart_20022739.html', 'careless+heart_10244667.html')",0.8627450980392157
"('have+yourself+a+merry+little+christmas_20726055.html', 'have+yourself+a+merry+christmas_21052123.html')",0.925
"('ozone_20079688.html', 'ozone_20054740.html')",0.9841269841269841
"('white+christmas_20989525.html', 'white+christmas_20700195.html')",0.9090909090909091
"('oh+danny+boy_20795161.html', 'danny+boy_20185697.html')",0.8695652173913043
"('all+my+loving_20105539.html', 'all+my+loving_10026648.html')",0.918918918918919
"('my+girl_20267426.html', 'my+girl_20087283.html')",1.0
"('the+rose_20304600.html', 'the+rose_20017078.html')",0.8978102189781022
"('almost+like+being+in+love_20098008.html', 'almost+like+being+in+love_20055778.html')",0.8571428571428571
"('happy_20092761.html', 'happy_20027512.html')",0.9137055837563451
"('nib_20268930.html', 'n+i+b_20142045.html')",0.9555555555555556
"('let+it+be_20246192.html', 'let+it+be+live_20622749.html')",0.8981481481481481
"('the+final+spark_10027052.html', 'hot+on+the+heels+of+heartbreak_10027056.html')",0.875
"('let+it+be_20246192.html', 'let+it+be+live_20614587.html')",0.8981481481481481
"('here+comes+the+sun_20059163.html', 'here+comes+the+sun_10026518.html')",0.9027777777777778
"('fun+fun+fun_20848298.html', 'fun+fun+fun_20013635.html')",0.9197860962566845
"('jailhouse+rock_20092526.html', 'jailhouse+rock_20048652.html')",0.8660287081339713
"('my+girl_20267426.html', 'my+girl_20005076.html')",1.0
"('dont+get+around+much+anymore_20832640.html', 'dont+get+around+much+any+more_20184835.html')",0.9545454545454546
"('have+yourself+a+merry+little+christmas_20726055.html', 'have+yourself+a+merry+little+christmas_20529227.html')",0.925
"('cinnamon+girl_20099310.html', 'cinnamon+girl+neil+young+cover_20824549.html')",0.927710843373494
"('let+it+be_20246192.html', 'let+it+be_10026524.html')",0.9158878504672897
"('echo_20641950.html', 'echo_20548272.html')",0.9862542955326461
"('white+christmas_20989525.html', 'white+christmas_10163489.html')",1.0
"('dont+get+around+much+anymore_20832640.html', 'dont+get+around+much+anymore_20064474.html')",1.0
"('have+yourself+a+merry+little+christmas_20726055.html', 'have+yourself+a+merry+little+christmas_20222059.html')",0.9746835443037974
"('have+yourself+a+merry+little+christmas_20726055.html', 'have+yourself+a+merry+little+christmas_20222057.html')",0.8674698795180723
"('dont+get+around+much+anymore_20832640.html', 'dont+get+around+much+anymore_20184834.html')",1.0
"('have+yourself+a+merry+little+christmas_20726055.html', 'have+yourself+a+merry+little+christmas_20139592.html')",0.8674698795180723
"('have+yourself+a+merry+little+christmas_20726055.html', 'have+yourself+a+merry+little+christmas_20144693.html')",0.8674698795180723
"('my+girl_20267426.html', 'my+girl_20092799.html')",1.0
"('my+girl_20267426.html', 'my+girl_20092513.html')",1.0
"('i+only+have+eyes+for+you_20278095.html', 'i+only+have+eyes+for+you_10140740.html')",0.9130434782608695
"('i+only+have+eyes+for+you_20278095.html', 'i+only+have+eyes+for+you_10242474.html')",0.9295774647887324
"('let+it+be_20246192.html', 'let+it+be_20105559.html')",1.0
"('you+go+to+my+head_21014801.html', 'you+go+to+my+head_20352139.html')",0.852112676056338
"('outside_21087942.html', 'low_20054688.html')",1.0
"('good+christian+men+rejoice_20887337.html', 'good+christian+men+rejoice_20692521.html')",1.0
"('isnt+this+a+lovely+day_20018059.html', 'isnt+this+a+lovely+day_10145443.html')",1.0
"('id+rather+leave+while+im+in+love_20780861.html', 'id+rather+leave+while+im+in+love_20043981.html')",1.0
"('the+first+noel_20022478.html', 'noel_21095313.html')",0.8987341772151899
"('make+me+smile_10090919.html', 'come+up+and+see+me+make+me+smile_20464291.html')",0.8958333333333334
"('let+it+be_20246192.html', 'let+it+be_20073713.html')",0.9345794392523364
"('lets+spend+the+night+together_20697810.html', 'lets+spend+the+night+together_20036664.html')",0.852760736196319
"('breathe_20602098.html', 'breathe_10180221.html')",1.0
"('mrs+robinson_20263547.html', 'mrs+robinson_20263541.html')",0.875
"('its+all+coming+back+to+me+now_20487398.html', 'its+all+coming+back+to+me+now_20318870.html')",0.9947368421052631
"('everythings+beautiful+in+its+own+way_20494893.html', 'everythings+beautful+in+its+own+way+feat+willie+nelson_20336296.html')",0.9871794871794872
"('im+not+in+love_20139603.html', 'im+not+in+love_10200363.html')",0.8538461538461538
"('im+not+in+love_20139603.html', 'im+not+in+love+rework+of+art_20929893.html')",0.8538461538461538
"('you+go+to+my+head_21014801.html', 'you+go+to+my+head_20834229.html')",0.8732394366197183
"('remember+tomorrow_20307071.html', 'remember+tomorrow_20067990.html')",0.9491525423728814
"('what+now+my+love_20815639.html', 'what+now+my+love_20341236.html')",0.8549618320610687
"('my+way_21027999.html', 'my+way_20056378.html')",0.9126637554585153
"('scene+one+regression_20672393.html', 'regression_20043386.html')",0.9210526315789473
"('we+found+love_20987570.html', 'we+found+love_20984115.html')",0.8860759493670886
"('christmas_10174227.html', 'christmas+baby+please+come+home_20954737.html')",0.9107142857142857
"('irresistible_20817264.html', 'irresistible_20626595.html')",1.0
"('capital+radio_10067158.html', 'capital+radio+one_20174605.html')",0.9512195121951219
"('downtown_21080533.html', 'downtown_20056145.html')",0.9710144927536232
"('forever+one_20065218.html', 'forever+and+one+neverland_20497900.html')",1.0
"('southbound+again_20089274.html', 'southbound+again_20040712.html')",1.0
"('love+me+or+leave+me_20476222.html', 'love+me+or+leave+me_20018006.html')",1.0
"('good+king+wenceslas_20678959.html', 'good+king+wenceslas+tell+me+what+you+see_20203882.html')",0.990521327014218
"('lay+all+your+love+on+me_20050852.html', 'lay+all+your+love+on+me_20002834.html')",0.9415204678362573
"('awesome+god_20811484.html', 'awesome+god_20805622.html')",1.0
"('this+guys+in+love+with+you_20822097.html', 'this+guys+in+love+with+you_20102450.html')",0.956140350877193
"('all+i+left+behind_20504433.html', 'all+i+left+behind_20237469.html')",0.943502824858757
"('this+guys+in+love+with+you_20822097.html', 'this+guys+in+love+with+you_20579159.html')",0.9051724137931034
"('awesome+god_20811484.html', 'awesome+god_20756776.html')",0.8888888888888888
"('a+day+in+the+life_20192417.html', 'a+day+in+the+life_10026556.html')",0.8682926829268293
"('my+heart+belongs+to+someone+else+i+wish+ithellip_20456394.html', 'my+heart+belongs+to+someone+else+i+wish+it+was+mine_20267553.html')",1.0
"('bang_20598415.html', 'bang+a+boomerang_20002668.html')",0.9387755102040817
"('change+partners_20055903.html', 'change+partners_20045699.html')",1.0
"('substitute_20146547.html', 'substitute_20113773.html')",0.9627329192546584
"('norwegian+wood_20005532.html', 'norwegian+wood_10026489.html')",0.9380530973451328
"('honky+tonk+women_21017014.html', 'honky+tonk+woman_20216933.html')",0.925531914893617
"('silver+bells_20249591.html', 'silver+bells_20058104.html')",0.8775510204081632
"('working+in+the+coal+mine_20820567.html', 'working+in+a+coal+mine_20039682.html')",1.0
"('have+yourself+a+merry+little+christmas_20222065.html', 'have+yourself+a+merry+christmas_21052123.html')",0.925
"('sa+ugoy+ng+duyan_20775357.html', 'sa+ugoy+ng+duyan_20081697.html')",0.8552631578947368
"('i+get+along+without+you+very+well_20209626.html', 'i+get+along+without+you+very+well+except+sometimes_20821562.html')",0.864
"('i+get+along+without+you+very+well_20209626.html', 'i+get+along+without+you+very+well_20017829.html')",1.0
"('dont+worry+baby_21006597.html', 'dont+worry+baby_20013856.html')",0.9436619718309859
"('ole+man+trouble_20561788.html', 'ol+man+trouble_20239724.html')",1.0
"('walk+away+renee_20144784.html', 'sos_20957357.html')",1.0
"('imagine_20254363.html', 'imagine_20254326.html')",1.0
"('have+yourself+a+merry+little+christmas_20222065.html', 'have+yourself+a+merry+little+christmas_20139592.html')",0.8674698795180723
"('have+yourself+a+merry+little+christmas_20222065.html', 'have+yourself+a+merry+little+christmas_20144693.html')",0.8674698795180723
"('and+that+my+soul+knows+very+well_20818387.html', 'and+that+my+soul+knows+very+well_20626672.html')",1.0
"('imagine_20254363.html', 'imagine_20040404.html')",0.9117647058823529
"('and+your+bird+can+sing_20068846.html', 'and+your+bird+can+sing_10026364.html')",1.0
"('winter+wonderland_21073160.html', 'winter+wonderland_20748153.html')",1.0
"('winter+wonderland_21073160.html', 'winter+wonderland_20756624.html')",1.0
"('auld+lang+syne_20766931.html', 'auld+lang+syne_20756198.html')",0.922077922077922
"('auld+lang+syne_20766931.html', 'auld+lang+syne_20718318.html')",0.922077922077922
"('little+drummer+boy_20987287.html', 'little+drummer+boy_20800851.html')",0.9541284403669725
"('moon+river_20665773.html', 'moon+river_20055151.html')",1.0
"('moon+river_20665773.html', 'moon+river_20260270.html')",1.0
"('have+yourself+a+merry+little+christmas_20222065.html', 'have+yourself+a+merry+little+christmas_20222057.html')",0.8674698795180723
"('winter+wonderland_21073160.html', 'winter+wonderland_20144706.html')",1.0
"('xoxo_21078948.html', 'xoxo+kisses+hugs_21082627.html')",1.0
"('brown+eyed+handsome+man_20119141.html', 'brown+eyed+handsome+man_20048673.html')",0.9704433497536946
"('brown+eyed+handsome+man_20119141.html', 'brown+eyed+handsome+man_20030896.html')",1.0
"('auld+lang+syne_20766931.html', 'auld+lang+syne_20756212.html')",0.922077922077922
"('winter+wonderland_21073160.html', 'winter+wonderland_20856845.html')",1.0
"('little+drummer+boy_20987287.html', 'little+drummer+boy_20665727.html')",0.8608695652173913
"('fast+train_21012285.html', 'fast+train_20143320.html')",0.9132231404958677
"('people_21027931.html', 'people_20860204.html')",0.9733333333333334
"('people_21027931.html', 'people_20997917.html')",0.8974358974358975
"('little+drummer+boy_20987287.html', 'little+drummer+boy_20246515.html')",0.9099099099099099
"('fabulous_20664635.html', 'fabulous_20651932.html')",0.8860294117647058
"('little+drummer+boy_20987287.html', 'little+drummer+boy_20726047.html')",0.9099099099099099
"('little+drummer+boy_20987287.html', 'little+drummer+boy_20690650.html')",0.9541284403669725
"('ill+be+around_20028790.html', 'ill+be+around_20017830.html')",0.9
"('here+we+go+round+the+mulberry+bush_20463693.html', 'here+we+go+round+the+mulberry+bush_20131354.html')",1.0
"('whats+going+on_20615222.html', 'whats+going+on_20608906.html')",0.9440677966101695
"('that+lucky+old+sun_20316773.html', 'that+lucky+old+sun+just+rolls+around+heaven_20801556.html')",1.0
"('freedom+to+stay_20664738.html', 'freedom+to+stay_20198328.html')",0.9487179487179487
"('beth_20881848.html', 'beth_20079696.html')",0.946236559139785
"('hand+in+hand_20089363.html', 'hand+in+hand_20040730.html')",0.8978723404255319
"('little+town+of+bethlehem_21073159.html', 'little+town+of+bethlehem_20537949.html')",1.0
"('almost+like+being+in+love_20240017.html', 'almost+like+being+in+love_20098008.html')",1.0
"('almost+like+being+in+love_20240017.html', 'almost+like+being+in+love_20055778.html')",0.8571428571428571
"('on+the+street+where+you+live_20283973.html', 'on+the+street+where+you+live_20283971.html')",1.0
"('on+the+street+where+you+live_20283973.html', 'on+the+street+where+you+live_20064395.html')",0.9508196721311475
"('how+did+you+know_20643833.html', 'how+did+you+know_20581936.html')",0.8676470588235294
"('cry+me+a+river_20177509.html', 'cry+me+a+river_20012578.html')",0.8811881188118812
"('ticket+to+heaven_20089284.html', 'ticket+to+heaven_20040761.html')",0.9452054794520548
"('alison_20488770.html', 'alison_10100103.html')",1.0
"('ive+got+a+crush+on+you_20990482.html', 'ive+got+a+crush+on+you_20332682.html')",0.8507462686567164
"('ive+got+a+crush+on+you_20990482.html', 'ive+got+a+crush+on+you_20692087.html')",0.953125
"('born+in+time_20051421.html', 'born+in+time_10042873.html')",0.96875
"('why+does+it+always+rain+on+me_20512659.html', 'travis+why+does+it+always+rain+on+me_20815761.html')",0.943089430894309
"('christmas+time+is+here_20771686.html', 'charlie+brown+christmas_20908070.html')",1.0
"('rockin+around+the+christmas+tree_20035144.html', 'rockin+around+the+christmas+tree_20007662.html')",0.8974358974358975
"('rockin+around+the+christmas+tree_20035144.html', 'rockin+around+the+christmas+tree_10163487.html')",0.8536585365853658
"('all+i+want+for+christmas_20238944.html', 'all+i+want+for+christmas+is+you_20674349.html')",0.8626609442060086
"('love+is+a+many+splendored+thing_20504149.html', 'love+is+a+many+splendored+thing_20248673.html')",1.0
"('knockin+on+heavens+door_20887379.html', 'knockin+on+heavens+door_20818906.html')",1.0
"('evening+blue_20334432.html', 'evening+blue_20131329.html')",1.0
"('baby+its+cold+outside_20819452.html', 'baby+its+cold+outside_20686844.html')",0.8861111111111111
"('stand+by+me_20504137.html', 'stand+by+me_20457173.html')",0.875
"('baby+its+cold+outside_20819452.html', 'baby+its+cold+outside_20476235.html')",0.92
"('sad+but+true_20092092.html', 'metallica+sad+but+true_20648771.html')",0.935064935064935
"('you+your+friend_20089407.html', 'you+your+friend_20040774.html')",1.0
"('the+christmas+song_20770630.html', 'the+christmas+song_10188894.html')",0.8608695652173913
"('baby+its+cold+outside_20819452.html', 'baby+its+cold+outside_10242776.html')",0.888268156424581
"('7+7+is_20113765.html', '7+7+is_20085441.html')",0.9230769230769231
"('sloppy_10084249.html', 'sloppy+i+saw+my+baby+gettin_20926654.html')",1.0
"('only+women+bleed_20521877.html', 'only+women+bleed_10139552.html')",1.0
"('the+christmas+song_20770630.html', 'the+christmas+song_20766942.html')",0.8608695652173913
"('the+christmas+song_20770630.html', 'the+christmas+song_20756816.html')",0.8608695652173913
"('the+christmas+song_20770630.html', 'the+christmas+song_20756621.html')",1.0
"('nature+boy_20098071.html', 'nature+boy_10140712.html')",0.8961038961038961
"('the+christmas+song_20770630.html', 'the+christmas+song_20767298.html')",0.8608695652173913
"('exactly+like+you_20350533.html', 'exactly+like+you_20100533.html')",0.9565217391304348
"('silver+bells_20249592.html', 'force+ten+phoenix+az_20956142.html')",0.8736842105263158
"('nsu_20960145.html', 'n+s+u_10109622.html')",0.8767123287671232
"('the+christmas+song_20770630.html', 'the+christmas+song_20167376.html')",0.8608695652173913
"('the+christmas+song_20770630.html', 'the+christmas+song_20167355.html')",0.9026548672566371
"('love+came+down+at+christmas_20887534.html', 'love+came+down+at+christmas_20674418.html')",0.921875
